geometry|lat|lon|name|rating|type|zona_estudio|category|sub_cat
POINT (-78.5153855 -0.2161921)|-0.2161921|-78.5153855|Centro Comercial El Tejar|4.1|shopping_mall|TOCTIUCO|built_environment|public_space
POINT (-78.51567090000002 -0.2168351)|-0.2168351|-78.51567090000002|Calle Aguirre||shopping_mall|TOCTIUCO|built_environment|public_space
POINT (-78.5147048 -0.2160199)|-0.2160199|-78.5147048|Centro comercial Hermano Miguel|4.2|shopping_mall|TOCTIUCO|built_environment|public_space
POINT (-78.51986959999999 -0.2210492)|-0.2210492|-78.51986959999999|Plataforma Central 1ro de Mayo. San Roque|4.0|shopping_mall|TOCTIUCO|built_environment|public_space
POINT (-78.52574700000001 -0.207745)|-0.207745|-78.52574700000001|Plomeros Quito||plumber|TOCTIUCO|local_economy|services
POINT (-78.5092878 -0.2097777)|-0.2097777|-78.5092878|Dinex|5.0|plumber|TOCTIUCO|local_economy|services
POINT (-78.5035693 -0.2086368)|-0.2086368|-78.5035693|Ferretería San Vicente|5.0|hardware_store|TOCTIUCO|local_economy|stores
POINT (-78.5078877 -0.2082757)|-0.2082757|-78.5078877|Escuela de Educación Básica Franklin D. Roosevelt|5.0|primary_school|TOCTIUCO|education|education
POINT (-78.50915069999999 -0.2039812)|-0.2039812|-78.50915069999999|Swimmer Kids|4.3|secondary_school|TOCTIUCO|education|education
POINT (-78.5162675 -0.2192821)|-0.2192821|-78.5162675|Unidad Educativa Franciscana San Andrés - Centro|4.3|secondary_school|TOCTIUCO|education|education
POINT (-78.50491579999999 -0.2124224)|-0.2124224|-78.50491579999999|Instituto Nacional Mejía|4.6|secondary_school|TOCTIUCO|education|education
POINT (-78.5198319 -0.2082368)|-0.2082368|-78.5198319|Colegio Nacional Pichincha|4.7|secondary_school|TOCTIUCO|education|education
POINT (-78.5209373 -0.2204328)|-0.2204328|-78.5209373|Antiguo Central Técnico (Protectorado Catolico - Escuela de Artes y Oficios)|5.0|secondary_school|TOCTIUCO|education|education
POINT (-78.5114423 -0.2168017)|-0.2168017|-78.5114423|COLEGIO BILINGÜE MODERNO|4.0|secondary_school|TOCTIUCO|education|education
POINT (-78.5093759 -0.2027052)|-0.2027052|-78.5093759|Big Brain||university|TOCTIUCO|education|education
POINT (-78.5064797 -0.2141993)|-0.2141993|-78.5064797|Unidad Educativa Cardenal De La Torre|4.4|secondary_school|TOCTIUCO|education|education
POINT (-78.52201699999999 -0.2118256)|-0.2118256|-78.52201699999999|Sauna||spa|TOCTIUCO|local_economy|services
POINT (-78.51396199999999 -0.209793)|-0.209793|-78.51396199999999|Maybel.ly|5.0|spa|TOCTIUCO|local_economy|services
POINT (-78.5165087 -0.2235144999999999)|-0.2235144999999999|-78.5165087|Millenians Spa|5.0|spa|TOCTIUCO|local_economy|services
POINT (-78.5078166 -0.2054926)|-0.2054926|-78.5078166|Oasis Spa & Fisioterapia||beauty_salon|TOCTIUCO|local_economy|services
POINT (-78.50811809999999 -0.2026565)|-0.2026565|-78.50811809999999|Rizoma Holistic|5.0|spa|TOCTIUCO|local_economy|services
POINT (-78.5103259 -0.2212566)|-0.2212566|-78.5103259|Spa La Kaskada|4.5|spa|TOCTIUCO|local_economy|services
POINT (-78.50954999999999 -0.2204119)|-0.2204119|-78.50954999999999|Vick Nails||spa|TOCTIUCO|local_economy|services
POINT (-78.5046412 -0.210222)|-0.210222|-78.5046412|Renovacion Fina||spa|TOCTIUCO|local_economy|services
POINT (-78.50968999999999 -0.1953563)|-0.1953563|-78.50968999999999|Magenta Spa||spa|TOCTIUCO|local_economy|services
POINT (-78.5063041 -0.2200317)|-0.2200317|-78.5063041|Ceragem San Blas|5.0|spa|TOCTIUCO|local_economy|services
POINT (-78.5054981 -0.2185356)|-0.2185356|-78.5054981|Luna Bambú spa|5.0|spa|TOCTIUCO|local_economy|services
POINT (-78.5217658 -0.207456)|-0.207456|-78.5217658|Estadio De Toctiuco|4.0|stadium|TOCTIUCO|built_environment|public_space
POINT (-78.5047214 -0.2110257)|-0.2110257|-78.5047214|Estadio del Instituto Nacional Mejía|5.0|stadium|TOCTIUCO|built_environment|public_space
POINT (-78.50733360000001 -0.2207597)|-0.2207597|-78.50733360000001|Julio César Hidalgo coliseum|4.2|stadium|TOCTIUCO|built_environment|public_space
POINT (-78.5153744 -0.2103943)|-0.2103943|-78.5153744|Fábrica Sunflower|3.9|clothing_store|TOCTIUCO|local_economy|stores
POINT (-78.5150707 -0.215796)|-0.215796|-78.5150707|Decortivis|4.1|home_goods_store|TOCTIUCO|local_economy|stores
POINT (-78.51745749999999 -0.220603)|-0.220603|-78.51745749999999|"Importadora ""El Rey"""|4.4|store|TOCTIUCO|local_economy|stores
POINT (-78.5194917 -0.212482)|-0.212482|-78.5194917|SEALARM|4.4|home_goods_store|TOCTIUCO|local_economy|stores
POINT (-78.5169117 -0.215042)|-0.215042|-78.5169117|JoriBordados|4.6|store|TOCTIUCO|local_economy|stores
POINT (-78.51551189999999 -0.2157013)|-0.2157013|-78.51551189999999|DISTRIBUIDORA IDEMAX|4.3|store|TOCTIUCO|local_economy|stores
POINT (-78.5138838 -0.2107507)|-0.2107507|-78.5138838|SIMHOIN CIA LTDA|4.5|store|TOCTIUCO|local_economy|stores
POINT (-78.5135777 -0.219708)|-0.219708|-78.5135777|Café Águila de Oro|4.6|cafe|TOCTIUCO|local_economy|food and drinks
POINT (-78.5135394 -0.2105435)|-0.2105435|-78.5135394|Xaisfe|4.6|store|TOCTIUCO|local_economy|stores
POINT (-78.5155083 -0.2167373)|-0.2167373|-78.5155083|Casa deportiva Maria Sol|4.3|clothing_store|TOCTIUCO|local_economy|stores
POINT (-78.51576010000001 -0.2171366)|-0.2171366|-78.51576010000001|Creaciones Infantiles Jacqueline|4.8|clothing_store|TOCTIUCO|local_economy|stores
POINT (-78.51516079999999 -0.2171987)|-0.2171987|-78.51516079999999|Caltex Matriz Centro|4.3|clothing_store|TOCTIUCO|local_economy|stores
POINT (-78.5159401 -0.2183745)|-0.2183745|-78.5159401|CellTex Outlet|4.6|home_goods_store|TOCTIUCO|local_economy|stores
POINT (-78.5156185 -0.2180942)|-0.2180942|-78.5156185|Confecciones Tania|4.5|clothing_store|TOCTIUCO|local_economy|stores
POINT (-78.5155461 -0.2184017)|-0.2184017|-78.5155461|Copag Center|4.2|store|TOCTIUCO|local_economy|stores
POINT (-78.5155022 -0.2185126)|-0.2185126|-78.5155022|Mode De Vie|4.4|clothing_store|TOCTIUCO|local_economy|stores
POINT (-78.5187346 -0.221487)|-0.221487|-78.5187346|máquinas de coser Burgos, máquinas de coser|4.8|store|TOCTIUCO|local_economy|stores
POINT (-78.5171861 -0.2205619)|-0.2205619|-78.5171861|Tiendas BIUTH|2.8|store|TOCTIUCO|local_economy|stores
POINT (-78.5134271 -0.2170898)|-0.2170898|-78.5134271|Distribuidora de calzado Melanie, Distribuidora Venus, Escolar, Económico|4.5|shoe_store|TOCTIUCO|local_economy|stores
POINT (-78.51326519999999 -0.2168808)|-0.2168808|-78.51326519999999|Comercial Hidalgo|4.6|store|TOCTIUCO|local_economy|stores
POINT (-78.5127239 -0.2222877)|-0.2222877|-78.5127239|TÍA QUITO SUCRE|4.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.52541219999999 -0.2121582)|-0.2121582|-78.52541219999999|tienda de abastos|4.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.52224249999999 -0.2095242)|-0.2095242|-78.52224249999999|Mercado Municipal de Toctiuco|3.9|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5223714 -0.2141067)|-0.2141067|-78.5223714|Viveres Mateo|5.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.52025929999999 -0.207407)|-0.207407|-78.52025929999999|Mercadiño|5.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.521684 -0.2198791)|-0.2198791|-78.521684|Distribuciones y Viveres Marthy|4.5|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.52239209999999 -0.2204559)|-0.2204559|-78.52239209999999|Pescaderia Puerto Lopez|4.3|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.515862 -0.2152753)|-0.2152753|-78.515862|D´MyM frutas y verduras||supermarket|TOCTIUCO|local_economy|stores
POINT (-78.51473279999999 -0.2127673)|-0.2127673|-78.51473279999999|Viveres St Luis|4.9|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.516234 -0.2166514)|-0.2166514|-78.516234|Supermercado Carrito Lleno|5.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5138891 -0.2107568)|-0.2107568|-78.5138891|"Bodega ""Gran Hermano"""|4.5|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5155047 -0.2169736)|-0.2169736|-78.5155047|Distribuidora Marlene Espinosa|4.3|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5147518 -0.2158637)|-0.2158637|-78.5147518|Super Distribuidora Dayana Cristina|4.4|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.516916 -0.220418)|-0.220418|-78.516916|ACOSTA Distribuidora|4.1|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.53285819999999 -0.2219475)|-0.2219475|-78.53285819999999|Panaderia Espigas|4.7|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5174072 -0.2225574)|-0.2225574|-78.5174072|TuTi 24 de Mayo|5.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5144325 -0.2204085)|-0.2204085|-78.5144325|A|5.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5111344 -0.216886)|-0.216886|-78.5111344|Viveres El Cachito 2|5.0|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.50889080000002 -0.2101797)|-0.2101797|-78.50889080000002|El Vencino|4.6|supermarket|TOCTIUCO|local_economy|stores
POINT (-78.5168554 -0.2110872)|-0.2110872|-78.5168554|Cooperativa MEJIA LEQUERICA #83 U27|3.7|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.5151245 -0.2101525)|-0.2101525|-78.5151245|Cooperativa 30 DE AGOSTO #153 U23|4.0|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.51803149999999 -0.2212309)|-0.2212309|-78.51803149999999|COOPERATIVA PUERTA DEL SOL #17 U30|3.2|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.51152259999999 -0.2104519)|-0.2104519|-78.51152259999999|Cooperativa SAN JUAN #56 U20|4.5|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.5272402 -0.2289056)|-0.2289056|-78.5272402|Cooperativa LIBERTAD CON TRABAJO #107 U57|4.6|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.5056524 -0.2082338)|-0.2082338|-78.5056524|COOPERATIVA DE TAXIS 25 AMÉRICA|5.0|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.52841939999999 -0.2306164)|-0.2306164|-78.52841939999999|LOS DOS PUENTES|4.3|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.5058835 -0.2182104)|-0.2182104|-78.5058835|Cooperativa COLISEO#28 U31|5.0|taxi_stand|TOCTIUCO|local_economy|transportation
POINT (-78.52595800000002 -0.2094691)|-0.2094691|-78.52595800000002|Fernandez de Velasco Y Predio Oe 16-269|1.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5251967 -0.2099749)|-0.2099749|-78.5251967|Fernandez de Velasco|5.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5251874 -0.2100255)|-0.2100255|-78.5251874|Fernandez de Velasco Y Predio #OE16-157|5.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5260617 -0.2087954)|-0.2087954|-78.5260617|Fernandez de Velasco Y Ramirez de Arellano|5.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.52622 -0.20869)|-0.20869|-78.52622|N-6 Y OE17-A||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.524078 -0.2106616)|-0.2106616|-78.524078|Juan de Villa Y Juan Soto 2|4.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5242081 -0.2110206)|-0.2110206|-78.5242081|Juan de Villa Y Juan Soto 1||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5235328 -0.2095728)|-0.2095728|-78.5235328|Juan de Villa Y Jeronimo Puente 2||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5269982 -0.2080476)|-0.2080476|-78.5269982|Fernandez de Velasco Y Tomas Altandagua||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5268528 -0.2079394)|-0.2079394|-78.5268528|Tomas Altadangua Y Fernandez de Velasco|4.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.52682 -0.20786)|-0.20786|-78.52682|Tomas Altadangua Y N6A|5.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5234432 -0.2093999999999999)|-0.2093999999999999|-78.5234432|Juan de Villa Y Jeronimo Puente 1|5.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5259979 -0.2074653)|-0.2074653|-78.5259979|Libertadores Y N6C|5.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5250815 -0.2073918)|-0.2073918|-78.5250815|Juan Camacho Y Martin del Valle|3.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5233875 -0.211432)|-0.211432|-78.5233875|Juan Soto Y Alvaro de Cevallos||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5232066 -0.2113884)|-0.2113884|-78.5232066|Alvaro de Cevallos Y Juan Soto||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5226844 -0.2104395)|-0.2104395|-78.5226844|Alvaro de Cevallos Y Ramirez de Arellano||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5237451 -0.212278)|-0.212278|-78.5237451|Alvaro de Cevallos Y Fernandez de Velasco||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.5245942 -0.2066881)|-0.2066881|-78.5245942|Juan Camacho Y Pasaje 8||transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.52217 -0.20911)|-0.20911|-78.52217|Alvaro de Cevallos Y Alvares de Cuellar|5.0|transit_station|TOCTIUCO|built_environment|transportation
POINT (-78.51454570000001 -0.2202951)|-0.2202951|-78.51454570000001|Great Tours - Hotspots Tours||travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5139126 -0.2229422)|-0.2229422|-78.5139126|Epr Travel Ecuador y Galapagos Tour Operator|4.7|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5102861 -0.2184562)|-0.2184562|-78.5102861|Tours en Ecuador Quinana Tours Agencia de Viajes|4.8|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5077036 -0.2155869)|-0.2155869|-78.5077036|Daily Tours In Ecuador|4.7|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5074525 -0.2151144)|-0.2151144|-78.5074525|CarpeDM Adventures Ecuador|4.8|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5077864 -0.2179943)|-0.2179943|-78.5077864|True Ecuador Travel|4.0|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5047522 -0.2146825)|-0.2146825|-78.5047522|Andean Roots Travel Agency|4.8|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.50717019999999 -0.2211248)|-0.2211248|-78.50717019999999|Community Adventures Ecuador|4.8|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5048309 -0.2029375)|-0.2029375|-78.5048309|CraterTuris|4.7|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5054127 -0.2185341)|-0.2185341|-78.5054127|Latina Real Ecuador|5.0|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5207566 -0.209711)|-0.209711|-78.5207566|Transporte Turístico y Ejecutivo Tigre|4.7|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.51238459999999 -0.2120175)|-0.2120175|-78.51238459999999|Ecuador Traveler Planet Tour Operator|4.0|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5147178 -0.2177369)|-0.2177369|-78.5147178|Rocatravel||travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5147021 -0.2177603)|-0.2177603|-78.5147021|Rocatravel Agencia de viajes IATA|4.2|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.514622 -0.2188756)|-0.2188756|-78.514622|Alma Tierra Local 21 2do piso||travel_agency|TOCTIUCO|local_economy|services
POINT (-78.51629419999999 -0.2214892)|-0.2214892|-78.51629419999999|Quinana Tours|5.0|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5135489 -0.2188215999999999)|-0.2188215999999999|-78.5135489|Colibri Adventures Tour Operator and Travel Agency||travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5105779 -0.2107656)|-0.2107656|-78.5105779|S&S TURISMO CUYABENO||travel_agency|TOCTIUCO|local_economy|services
POINT (-78.5145096 -0.2208406)|-0.2208406|-78.5145096|Quito Tour Bus / San Francisco - La Capilla|5.0|travel_agency|TOCTIUCO|local_economy|services
POINT (-78.51396559999999 -0.221271)|-0.221271|-78.51396559999999|Academia Latinoamericana Quito, Ecuador||university|TOCTIUCO|education|education
POINT (-78.50955069999999 -0.1987996)|-0.1987996|-78.50955069999999|Normal Juan Montalvo|5.0|university|TOCTIUCO|education|education
POINT (-78.50835339999999 -0.2004491)|-0.2004491|-78.50835339999999|Colegio Menor Universidad Central|3.6|university|TOCTIUCO|education|education
POINT (-78.52103319999999 -0.2094654)|-0.2094654|-78.52103319999999|Saleciana||university|TOCTIUCO|education|education
POINT (-78.5210398 -0.2230966)|-0.2230966|-78.5210398|Escuela de Formación de Policías SAN DIEGO||university|TOCTIUCO|education|education
POINT (-78.5137894 -0.2184608)|-0.2184608|-78.5137894|lugarr1||university|TOCTIUCO|education|education
POINT (-78.5138013 -0.2201062)|-0.2201062|-78.5138013|Antiguo Colegio San Luis Gonzaga|4.7|university|TOCTIUCO|education|education
POINT (-78.5108063 -0.2166623)|-0.2166623|-78.5108063|Tecnico Moderno||university|TOCTIUCO|education|education
POINT (-78.53050189999999 -0.2262325000000001)|-0.2262325000000001|-78.53050189999999|Escuela Armada||university|TOCTIUCO|education|education
POINT (-78.51305160000001 -0.1978075)|-0.1978075|-78.51305160000001|Facultad de Cultura Física. Occidental|4.9|university|TOCTIUCO|education|education
POINT (-78.51669369999999 -0.2250844)|-0.2250844|-78.51669369999999|Instituto Superior Tecnológico Yavirac|4.6|university|TOCTIUCO|education|education
POINT (-78.5093759 -0.2027052)|-0.2027052|-78.5093759|Big Brain||university|TOCTIUCO|education|education
POINT (-78.5089706 -0.2166404)|-0.2166404|-78.5089706|EstAlan||university|TOCTIUCO|education|education
POINT (-78.5105363 -0.1992264)|-0.1992264|-78.5105363|Canchas Tenis UCE||university|TOCTIUCO|education|education
POINT (-78.50986929999999 -0.2001928)|-0.2001928|-78.50986929999999|Facultad Ingenieria Quimica UCE|4.6|university|TOCTIUCO|education|education
POINT (-78.5096938 -0.2000726)|-0.2000726|-78.5096938|Facultad De Ingenieria Quimica|5.0|university|TOCTIUCO|education|education
POINT (-78.5066485 -0.2096249)|-0.2096249|-78.5066485|Pichincha Technological Institute|4.8|university|TOCTIUCO|education|education
POINT (-78.5062433 -0.2069594)|-0.2069594|-78.5062433|escuela politecnica||university|TOCTIUCO|education|education
POINT (-78.50822210000001 -0.1998479)|-0.1998479|-78.50822210000001|Carrera Pedagogía Técnica de la Mecatrónica|5.0|university|TOCTIUCO|education|education
POINT (-78.5071888 -0.201742)|-0.201742|-78.5071888|Facultad de Comunicación Social FACSO Universidad Central del Ecuador|4.5|university|TOCTIUCO|education|education
POINT (-78.51202529999999 -0.2226085)|-0.2226085|-78.51202529999999|Hotel Boutique Plaza Sucre|4.3|lodging|TOCTIUCO|local_economy|services
POINT (-78.5125539 -0.2224691)|-0.2224691|-78.5125539|Hotel San Francisco de Quito|4.2|lodging|TOCTIUCO|local_economy|services
POINT (-78.5157251 -0.2208811)|-0.2208811|-78.5157251|Hotel Boutique Portal de Cantuña|4.5|lodging|TOCTIUCO|local_economy|services
POINT (-78.5120666 -0.2194316)|-0.2194316|-78.5120666|Hotel Plaza Grande Quito|4.7|lodging|TOCTIUCO|local_economy|services
POINT (-78.51540059999999 -0.2211899)|-0.2211899|-78.51540059999999|Casa Gangotena|4.8|lodging|TOCTIUCO|local_economy|services
POINT (-78.5100236 -0.2211351)|-0.2211351|-78.5100236|Hostal Quito Cultural|4.2|lodging|TOCTIUCO|local_economy|services
POINT (-78.51761139999999 -0.1924381)|-0.1924381|-78.51761139999999|Vulqano Park|4.2|amusement_park|TOCTIUCO|built_environment|entertainment
POINT (-78.509174 -0.2208669)|-0.2208669|-78.509174|Hostal Mia Leticia|4.4|lodging|TOCTIUCO|local_economy|services
POINT (-78.5099563 -0.2210091)|-0.2210091|-78.5099563|Hotel Viena|4.2|lodging|TOCTIUCO|local_economy|services
POINT (-78.51118860000001 -0.2185667)|-0.2185667|-78.51118860000001|Hotel Patio Andaluz|4.6|lodging|TOCTIUCO|local_economy|services
POINT (-78.5102819 -0.2161021)|-0.2161021|-78.5102819|Hotel Casa Gardenia|4.6|lodging|TOCTIUCO|local_economy|services
